generator_output_mw,turbine_speed_rpm,efficiency_percent,pressure_bar,vibration_levels_mm_s,temperature_c,torque_knm
0,0,0,0.665985966,1.817365704,12.45837339,0
3.2828371,1330.514442,39.66230385,3.76273003,21.46728455,61.1501168,23.56140161
7.839300121,283.5510401,50.55080119,3.892294867,11.76470202,40.9158043,264.0082077
7.01155397,255.9028007,44.021716,3.976423583,12.51623725,54.6242716,261.6439062
2.663660916,1011.157989,9.943944516,1.033928635,22.83080309,46.32745899,25.15540436
3.672530876,1455.504272,32.11359232,3.736419596,21.79738401,69.11090586,24.09480153
0,0,0,1.338721186,2.111117298,11.25036258,0
12.72012359,1147.895759,79.50077244,4.728397623,3.338745806,39.55190811,105.8181737
0,0,0,0.866167282,4.616833346,15.82311773,0
2.407790385,884.2567534,15.78075878,1.22392798,24.3801015,32.57134682,26.00229448
0,222.9989075,0,2.476984211,7.470411066,27.68698283,0
11.63089869,383.2801913,67.47947007,3.482167784,9.456091698,33.92839415,289.7799147
5.431029834,1461.015795,24.32517629,4.348799857,18.260388,77.10962673,35.49757287
10.19082147,380.9605686,65.06501621,4.009879074,8.601572434,41.66878193,255.4468485
8.664465964,1019.938014,54.15291228,4.463881902,7.779929732,41.60713134,81.12214087
0,0,0,0.171936741,0.965555998,10.73718879,0
12.63084658,1137.015064,78.94279116,5.702394496,8.64119802,41.60894812,106.0810045
8.043377124,624.4016532,59.8409669,3.046755693,10.79997106,44.17196732,123.0115156
0,360.566111,0,3.607302663,6.17688626,23.84906939,0
7.253659744,1166.35638,37.93368282,4.722356248,3.799137087,516.908908,59.38780755
8.329927027,663.6077523,56.10091064,4.458737038,10.75570926,44.0941036,119.8674118
10.04877958,1195.569762,62.80487235,6.258817441,4.400872305,33.14348221,80.26196344
10.27596195,319.0928582,65.1502024,4.166282443,8.414368628,34.41363483,307.5224213
2.954656701,1029.991847,28.71217903,3.16148079,22.50987951,34.71206335,27.39331697
7.75009637,320.2630956,52.73534949,2.992096341,11.85436178,43.14656684,231.0849106
1.147681738,810.4542328,15.24825762,1.766125037,21.14081831,45.74711954,13.52272943
11.89170311,915.0292313,74.32314444,5.139823713,9.268182067,30.66966376,124.1024833
10.20371339,1145.824516,63.77320872,6.659562472,7.162304624,33.73594994,85.03770348
15.1007496,1164.713278,94.37968499,6.24072687,6.272331474,34.43884341,123.8086139
11.15066313,793.4667465,69.69164457,3.42668515,4.846017309,31.81623123,134.1971668
14.27167823,794.6219609,89.19798894,5.458116748,4.032825366,38.03083304,171.5085851
10.63741754,368.4570024,67.57917048,4.046054373,8.17419184,40.27166704,275.689848
0,0,0,6.846317698,5.065046023,31.82035422,0
5.459167732,1237.092812,26.72308433,3.804123533,21.72729199,62.32450801,42.14009756
0,0,0,0.886290092,3.109650549,18.44567398,0
0.259361912,721.7112301,13.11046061,1.954804932,21.39355665,37.53599769,3.431737955
14.6185124,886.480492,91.36570251,4.902247622,8.092918441,30.43725016,157.4727383
0,0,0,7.044897648,8.317701451,36.72840508,0
3.75278371,1419.361681,13.30922577,3.472776005,21.36499201,67.10410431,25.24828248
2.263066866,1220.211667,17.71573483,4.774142581,19.8338147,75.19332539,17.71061307
7.708811134,361.2172461,53.16003832,2.618978638,11.75031731,54.80329925,203.7934917
2.040205043,772.6932075,21.33343464,3.806873021,20.93371362,41.11400373,25.21378842
0,0,0,0.065130196,3.007693257,6.3524922,0
1.072333195,672.1902097,27.28799902,2.391581671,20.43714745,46.19640302,15.23382455
9.136243577,746.8128793,52.74022031,3.306355054,11.19731398,37.45192304,116.8227035
0,0,0,6.463418402,9.046389304,35.79383314,0
6.335006578,228.2828396,47.82319366,3.060335127,13.21656858,53.49893873,264.9995803
9.065730989,719.181165,51.69984727,3.43406076,11.38045635,45.17355461,120.3748905
12.50242596,857.1389465,78.14016226,5.524744145,9.375248649,33.61391512,139.2882379
11.40283447,804.6763086,71.26771542,4.310015947,5.068312659,43.5157442,135.3203109
15.17384116,1167.232293,94.83650725,3.863728944,9.801181499,35.60762813,124.1393941
1.858479124,1231.176933,16.43521133,5.374841934,20.65167246,68.70940925,14.41479927
0,288.836184,0,3.682221575,5.189184354,30.96020645,0
2.039555742,798.3428137,24.39807133,2.831083368,22.0928079,43.18562727,24.39593912
9.930024451,1106.615565,62.06265282,3.690949139,8.724689458,42.61296409,85.68897057
10.65605883,1164.278043,66.60036772,4.084695511,4.001579766,43.15808943,87.39997015
7.881128676,392.6896299,45.63369839,2.946835472,11.78731785,53.64570801,191.6506814
0,350.1576754,0,3.505755367,5.793427368,24.32380809,0
12.40273476,852.5892461,77.51709228,3.218635529,3.12110455,37.344021,138.9149502
0,0,0,6.617124151,6.136696408,31.22413482,0
2.185149278,1456.138171,46.77279212,3.207983252,18.52717626,68.47805517,14.33012262
9.628077218,797.0262824,60.17548261,3.396101221,9.391457585,38.5920161,115.3554995
7.716577866,276.9043453,46.67843008,2.324525281,13.90337776,49.23149893,266.1131612
0,0,0,7.365867877,7.66302815,35.08765034,0
14.57057943,1094.701248,91.06612141,3.826407344,3.419950683,31.09130407,127.1020606
0,0,0,1.684697641,0.103254117,11.12621372,0
0,0,0,6.043052403,6.763370745,44.10603338,0
11.67415248,470.070139,74.48848034,4.194343364,9.312980128,41.27457442,237.1559799
6.43705275,383.3152606,51.93179183,3.702961802,13.20109549,42.6994205,160.3623236
2.568655238,1437.296341,24.97922587,3.98828212,20.86830678,79.10056455,17.06596614
1.871744999,829.681276,22.38968622,2.603160029,22.06648323,49.97255451,21.54302941
9.004552852,915.6075714,56.27845533,3.908326491,8.403037212,31.26971308,93.91266356
4.343811319,1258.409346,11.48524075,4.797857102,19.56297457,62.20995245,32.96251949
0,0,0,0.918504395,4.158052254,18.59214598,0
15.75370452,770.1541411,98.46065327,3.361325309,5.871191069,43.8461181,195.3333609
7.408065541,377.3956818,48.07890033,3.917557668,12.62885114,40.24243971,187.4473355
0,0,0,0.413956186,4.338767662,20.8603405,0
13.17748267,805.1132093,82.35926672,5.665718828,8.899276079,36.98035168,156.2956474
0,0,0,0.505591983,2.531754865,7.878617421,0
8.872464208,802.4105461,55.4529013,4.76990081,9.127226529,43.04421834,105.589081
13.67476034,888.4110674,85.46725213,4.939650284,5.741129124,34.82502778,146.9863974
0,0,0,1.82883292,3.387585671,24.77994933,0
2.356282172,1280.093354,36.53964018,5.232421876,18.68074874,60.8353983,17.57749716
5.939663701,1324.494456,37.11617231,5.721652929,19.96977083,78.88569419,42.82359208
14.16190718,753.9671909,88.5119199,4.220881508,8.850476373,37.46761208,179.3662291
8.443168892,1113.995742,52.76980557,5.050851611,4.656652364,39.01845515,72.37579178
0,0,0,0.848647683,2.753359109,12.91288444,0
4.59651252,1240.218647,11.83705601,5.302662313,18.29758675,68.23194717,35.39171211
9.867388,714.8251753,63.6876038,3.676502495,10.69499068,41.36375762,131.8177056
0,0,0,0.353950657,4.112359145,14.56752265,0
0,0,0,0.452681043,3.67092889,10.19572292,0
10.95707498,825.1501423,68.48171864,4.084358826,2.434181981,31.33877907,126.8040243
13.54340962,824.171229,84.64631011,6.416175413,3.920567237,32.6056388,156.9213177
10.65892454,1195.145354,66.61827836,4.704366858,6.654062411,31.13693626,85.165567
8.191060403,749.8658816,51.19412752,6.818329688,7.405812469,26.86399626,104.3104735
13.0978212,928.2955486,81.86138252,6.901785574,5.518046741,27.15440366,134.7361618
0,0,0,0.791080585,1.089483839,16.5013806,0
8.483794718,677.5142554,62.38666728,3.122924668,10.37242075,40.35467962,119.5757451
0,0,0,6.870569866,7.879059116,34.83553398,0
0,265.3527034,0,2.173435718,3.134135867,33.85637941,0
5.758814512,1308.90115,16.95134786,5.396186397,18.59841866,69.31678479,42.0143475
0,0,0,0.931703459,0.144348929,19.44471262,0
13.11115203,1198.522378,81.94470016,3.62984522,8.108609514,38.53506536,104.4638645
0,0,0,0.71993717,2.65307718,22.40245869,0
0.245608822,734.449039,3.209946419,3.516077495,23.31794829,36.21134131,3.19340262
0,227.2638024,0,3.316826769,7.702144296,37.29124724,0
14.74083983,720.9483896,92.13024897,5.429969673,3.274745018,35.71464466,195.2492765
1.271810527,1206.603185,23.79378327,4.664636124,19.59437584,64.89843282,10.06536041
11.77347688,910.6486167,73.5842305,5.880398143,3.22798513,43.59227288,123.4597193
12.33686214,1063.844744,77.1053884,6.77505358,9.490596057,41.8886167,110.7382973
6.796636914,200.6610929,42.04484741,3.664046002,11.55196421,51.58462004,323.4463679
9.74403619,741.8765253,59.11907484,4.075523514,10.30527335,40.38218415,125.4234207
10.35206975,1053.09741,64.70043593,4.136078312,6.255470097,41.47291655,93.87069361
0,0,0,1.945195875,2.329362779,23.94183167,0
14.35201204,1006.715652,89.70007524,6.27845314,2.431899195,34.51519012,136.1373684
10.42019185,357.3480579,68.3374344,4.576285753,9.14374539,36.09788857,278.4554169
0,417.2712657,0,1.806520014,3.112872138,39.07087426,0
0.113727039,903.3083555,20.45792605,1.30738831,23.94272045,47.58648259,1.202261906
1.12245313,692.4669178,14.35344297,3.271062446,24.32100445,37.65749848,15.47891685
2.831459062,943.6426387,6.14153515,2.266906493,24.10580562,32.36261666,28.65326475
9.028133107,753.4981132,63.65252156,2.531323405,10.90105839,36.3231644,114.4161069
1.301513439,1008.808577,12.89983868,2.870697358,23.90958172,32.56189977,12.32001603
10.5668284,444.5704449,68.85378443,3.652756486,9.151153809,43.73399149,226.973654
10.11080402,1137.403277,63.19252515,6.204170785,8.220415408,27.09701039,84.88727636
7.734085213,209.1592701,42.86399894,2.01074195,11.99219222,43.96546346,353.1044714
0,324.4345134,0,1.05126938,4.110190916,36.52308738,0
0,313.1765592,0,1.359783523,6.651492493,28.61551314,0
0,266.7494374,0,2.947185517,4.712158692,25.98664227,0
0,0,0,0.729498592,0.854540843,19.65008186,0
0,0,0,0.641412255,4.194853863,7.788684307,0
10.81959541,1143.851706,67.6224713,5.628831221,2.195913128,29.43884414,90.32597929
0.88745711,753.8386446,2.239015085,3.970791752,22.69632111,47.03117709,11.24191657
0,0,0,0.414978722,2.836185021,8.661184371,0
11.00398886,1140.419523,68.77493035,4.982849935,9.524844785,42.29006202,92.14184002
6.605434968,355.1875228,46.80907692,3.641546424,13.82116465,42.92412391,177.5886075
0,0,0,0.84531633,4.66740206,20.93792768,0
0,0,0,1.830793596,1.360391597,18.15633327,0
14.09299957,795.3019409,88.08124729,6.207755983,7.953806079,28.31117667,169.2165274
0,0,0,0.704137948,4.405303051,8.316902531,0
14.87084357,1179.433316,92.94277234,6.829922091,7.299892087,38.47330189,120.4019708
0,261.890366,0,1.058914125,7.787568937,32.61975864,0
14.30969667,1043.758604,89.43560416,4.981990049,8.107054089,38.90287028,130.9187172
0,368.0616,0,3.19924837,4.78929832,35.68724186,0
0,253.4619536,0,1.729068673,3.857352036,33.60300414,0
11.75731022,454.5240169,66.89763642,3.036865851,8.62953882,31.04628812,247.014543
0,0,0,1.227183615,2.355602475,16.54847862,0
10.37691684,921.6529687,64.85573026,4.34316642,2.864115013,30.01613367,107.5158003
0,0,0,1.761980953,2.01507021,24.93022713,0
0,260.0899915,0,3.360130884,7.069186195,37.44271564,0
0,0,0,6.494645503,6.478670042,46.4938019,0
11.81425366,724.701378,73.83908537,4.418759343,4.726102024,42.4426417,155.6748967
13.61795279,751.3215631,85.11220493,6.955176871,6.272607218,33.72259037,173.0841712
15.99849525,932.3212101,99.99059529,4.811541886,9.401905395,43.95265924,163.8645291
3.045321031,1303.421739,23.95508372,5.485281651,18.7107799,75.86670433,22.31102402
0,0,0,1.970877638,1.908508695,16.86030255,0
0.589641714,1095.044289,14.19667157,2.025190857,22.71363851,38.80205179,5.14195057
0,0,0,6.868342411,7.953636769,37.71165929,0
10.91461311,427.6905779,69.12389196,4.949487461,8.726742452,40.85920798,243.6969227
6.279228679,238.4712008,40.7739722,3.117046254,11.65401296,49.29860838,251.4442699
15.71003223,731.7945003,98.18770147,5.218134224,8.104792897,40.41171977,205.0025753
8.85459033,725.8742082,60.53707835,3.790005267,11.16061225,48.18222075,116.487276
2.405513615,1030.541578,5.784856557,2.102223409,23.48778543,32.05486291,22.29018551
0,0,0,6.467606125,7.652434215,30.81483875,0
0.127942504,716.7984155,3.562206441,2.555810495,22.63488392,42.9316653,1.704469332
2.115868404,975.4465007,29.49995108,1.968670706,21.7061823,30.20220623,20.71364745
2.749384713,770.4700064,16.18410047,2.687385182,21.83564014,38.50747719,34.07620003
0,0,0,0.452323247,3.006172381,10.87110184,0
0,0,0,0.761024704,1.485985997,20.69195405,0
0,0,0,0.761377732,1.447116522,14.73813113,0
0,0,0,1.380549492,1.089846841,290.309156,0
11.77761612,311.9497728,66.71541903,3.91302363,8.276163394,40.41190255,360.5322369
0,0,0,1.671480559,2.082372733,23.65577112,0
11.69682086,457.6131017,66.30343711,3.305519516,8.125338824,31.62622853,244.0848199
15.97929444,862.8872911,99.87059027,6.890880657,4.123338221,34.2375501,176.8377208
0,448.4022886,0,1.095892851,7.611815958,22.62324293,0
0,0,0,7.038668343,5.608635005,35.68970573,0
3.573266675,1488.033845,15.17687412,3.801608622,19.71291846,66.81494218,22.9310532
2.442029044,1394.607055,13.23752249,6.115691017,19.94207659,65.66233437,16.72131195
11.29573353,1025.287517,70.59833459,6.026647311,2.244024945,30.96970436,105.2059133
11.46077062,421.0659003,71.07741867,4.932214637,8.299617012,37.1379064,259.9172663
0,0,0,1.284317483,3.96076393,15.73960669,0
12.66592241,987.364237,79.16201509,6.677304128,3.754764631,38.83139833,122.4985118
10.54913086,1057.204096,65.93206786,5.127828108,2.256684163,28.38038913,95.2860282
15.15542647,944.4895222,94.72141546,5.017495406,4.800424616,34.80007826,153.2295053
2.108415317,1460.999392,42.66722724,6.173622662,20.36346285,65.15747724,13.78089772
1.265980808,921.698084,4.022781203,2.457801819,23.11763829,46.25767028,13.11625403
0,0,0,0.57835383,2.754144887,13.94032717,0
14.49582848,915.723884,90.59892801,3.23801696,6.686116042,42.07699836,151.1645244
0,0,0,0.508928807,1.748966827,13.97246192,0
0,0,0,0.142485492,4.098874105,15.7950423,0
13.21192006,1239.344758,64.58712399,5.793607554,8.055173701,684.5671815,101.7993922
0,286.6150325,0,3.675057869,5.226209981,30.33555788,0
13.31810581,1195.467728,83.23816133,6.236136048,2.89977772,36.41961803,106.3839193
8.485112145,1016.875846,53.0319509,4.919892598,4.50330438,38.44877842,79.68214876
15.68042152,965.6735386,98.00263447,5.732504981,5.329867263,43.16611869,155.0596446
0,0,0,7.308797086,8.380913964,33.86057502,0
0,0,0,1.592488217,0.902840927,17.79687148,0
0,0,0,1.730918824,4.611575764,23.31791199,0
4.164293279,1360.407602,25.59765192,3.007934908,21.1204294,79.97771512,29.23099778
3.777802886,1332.311867,44.20113059,3.532694276,20.63138665,61.18388401,27.07726404
0,0,0,1.678513141,3.080199489,16.74279761,0
2.338219063,953.9452905,27.41582605,3.008977903,24.14931392,32.32350934,23.40631851
12.10738693,815.7501676,75.67116832,6.883085274,2.467460746,25.14750048,141.7309285
0,0,0,0.6994345,3.39820492,15.18713323,0
0,205.5523921,0,3.148899731,6.996107349,23.79955218,0
0,0,0,6.400190719,9.114611762,46.87173086,0
8.629834188,623.3188986,56.14422183,4.403236458,10.8861671,38.71145575,132.2097667
14.25907409,1031.855566,89.11921308,3.056226064,4.019655977,43.7304543,131.9604526
10.00783154,319.6038238,67.60873364,4.570304906,9.099122576,31.80530388,299.0194248
0,0,0,7.976510793,9.278769157,44.43947566,0
0,0,0,7.269437926,9.566795272,35.30029082,0
7.309215661,233.2576356,44.79875473,2.893125276,10.69068182,52.78139129,299.2307968
8.957584479,829.8612439,55.984903,3.6967129,6.15737366,32.70389973,103.0758232
13.36726072,866.9084186,83.5453795,3.694610893,5.328970733,38.98186012,147.2450081
0,0,0,1.657603103,1.537469828,13.02019178,0
8.999584236,674.0213571,59.43816341,3.371745683,10.45769794,41.1546333,127.5029316
9.991681872,961.9374541,62.4480117,4.001064245,9.503992648,43.81735639,99.18891626
0,0,0,7.063073926,7.396149215,36.36753007,0
0,0,0,7.461959973,9.445687019,36.48978761,0
0,0,0,1.17341718,1.463222735,12.66167667,0
15.43922833,911.4803621,96.49517707,3.394191939,9.7839841,43.20954246,161.7519987
9.273190943,654.0829895,55.52862009,2.573339121,10.5928487,35.79627807,135.384121
2.133185592,1217.223671,34.62243171,5.04534439,18.74651782,62.4848725,16.73515096
10.50291843,983.4479427,65.6432402,5.944042486,2.787280041,31.54065186,101.9835202
9.220878184,919.7952627,57.63048865,3.339193307,7.925638662,38.52795321,95.73097854
10.13911805,379.3544225,73.29399103,4.0977039,8.099460147,34.99618504,255.2268792
0,0,0,0.813385386,4.215077314,12.3824171,0
11.6764921,491.1925196,74.27208652,3.577541341,9.218704181,36.71646049,227.0032252
0.835868051,895.8141402,5.20286816,1.24466437,23.07754818,31.74645394,8.910276772
0,0,0,0.742734459,3.166226635,11.44464398,0
0,0,0,2.297179482,0.988536107,265.6438968,0
0,0,0,0.585915965,1.237957867,17.3965589,0
14.71776742,1108.766476,91.98604638,5.064989872,2.140223722,38.06015237,126.7573734
8.551793676,620.9047509,52.33600145,4.326538664,11.94029245,49.18285773,131.5235775
8.721848503,858.1175886,54.51155314,6.073717979,6.736850557,27.0777362,97.05839763
0,218.3205988,0,3.28236373,5.297955737,38.42234374,0
0,0,0,7.002196111,5.846362783,40.59187136,0
7.854173431,300.5906451,54.70989946,2.715746115,13.37119429,45.11391606,249.514856
0,0,0,6.646647145,9.403580514,34.96938226,0
6.811724292,374.3079598,51.0556159,2.319398181,13.84178766,53.55584804,173.7798351
0,0,0,0.403406013,0.468605167,22.47388534,0
0,0,0,7.071108198,9.710736441,30.50888863,0
9.394696266,1149.384557,58.71685166,6.91546784,7.17171969,29.02119578,78.05285048
12.22871018,925.4787473,76.42943864,4.59143665,4.784097325,31.76021777,126.1785651
14.26166123,962.5211763,89.13538266,3.84828825,9.983969693,44.99482608,141.4917783
15.07994923,721.0664405,94.24968268,3.077516428,4.297779811,28.48712559,199.7082371
8.789560012,885.5035833,54.93475007,4.913757757,4.363982441,28.78504207,94.78687268
12.48307963,995.8950376,78.01924772,6.72212026,4.888504268,43.07400623,119.6959772
0,0,0,0.136437519,4.787747641,17.92690969,0
1.141003737,961.7769144,13.4566422,1.121554215,22.21180663,42.30493983,11.32880497
11.50578982,1171.284367,68.41294504,3.821229443,8.944021783,574.7995515,93.80488849
0.344746392,616.4827037,13.81609483,3.141485003,20.88499092,47.31422233,5.340110151
9.40605435,624.7495378,54.3292286,2.772106483,11.28083075,37.58789315,143.7715392
0,0,0,0.957171782,1.435142951,14.44251239,0
13.13733173,1071.761783,82.10832329,4.682957403,8.574883084,31.73042518,117.0523889
9.350663229,721.4693679,62.09340998,2.84283522,10.59217207,46.65033896,123.7644458
0,0,0,0.482900941,3.803874856,13.43621284,0
5.560711362,1273.055503,41.54377401,4.286371053,20.67026714,76.23496759,41.71136443
7.093560975,200.8158391,52.09974362,2.995664925,12.14169457,41.87606442,337.3166076
0,0,0,0.850171061,0.290034436,17.1783391,0
12.75364085,804.0631707,79.71025528,5.249544236,9.036661514,27.84135923,151.4660831
10.55382821,411.2073608,74.61497952,4.849768403,8.067065968,42.38448674,245.0871392
14.86318993,840.7589344,92.89493707,5.177720691,8.300522368,43.59757105,168.8153441
15.27893068,881.9983016,95.49331674,5.015708924,6.163061389,26.81380301,165.423267
2.801043703,764.1347905,10.45715414,1.028773478,23.29415582,35.59023733,35.00429165
0,0,0,6.044755282,5.894745719,49.08513266,0
11.05601984,726.6496478,69.10012401,4.004756624,4.499944061,37.13901869,145.2931448
0,0,0,7.17198066,9.448511024,49.74597999,0
2.093085609,962.1876243,0.744232701,1.735200111,21.68143642,38.93477593,20.77297063
11.74713912,417.0844019,70.98243356,4.541690051,8.992803254,40.24689729,268.9549525
0,325.6846737,0,2.24372396,4.589005976,34.86987248,0
0,344.2734533,0,1.273235898,5.78159186,22.00218751,0
2.02868022,1363.115925,14.32555051,6.675422578,18.35899659,65.61136561,14.21190138
13.73938014,911.4171298,85.87112587,5.614711308,2.908761234,30.58679293,143.9532038
10.21045827,808.7410787,63.81536421,3.211086647,8.987797424,33.70234335,120.5610756
6.822864088,337.5761782,54.37010604,3.377838112,10.25418231,41.93326175,193.0040001
0,0,0,6.047742288,5.093333633,30.65007929,0
2.389948296,1333.224162,28.29922321,4.990856865,19.92694472,61.47654816,17.11814543
8.992714727,727.0191597,51.88097811,3.572753157,10.9927176,46.03623979,118.1180701
13.58751745,928.0365768,84.92198406,6.792239362,7.897614165,37.76867633,139.8126294
6.754769532,344.9745482,47.13241691,3.237427117,13.3485401,41.64155919,186.9798742
11.25566931,885.6379069,70.34793321,5.701483277,3.297794705,26.26619917,121.3630578
0.120578773,1000.38463,8.67162738,3.708384293,23.69551839,47.30121609,1.150999756
0,0,0,7.393016593,5.743582439,44.28409738,0
0,0,0,0.432797818,0.261503868,12.30645812,0
6.233597927,309.2830358,49.9035053,3.440605868,11.48674783,54.33703892,192.4660214
10.75156711,369.9126289,66.02436546,3.616347411,8.885412049,42.89015558,277.5517651
15.28698413,1049.3406,95.54365079,5.164915729,8.944467119,40.58883532,139.1158842
11.30280757,358.6914417,72.80032846,3.323657981,9.056344128,33.39190003,300.9100558
0,320.2761626,0,1.772726545,3.447821543,23.48048637,0
0,0,0,0.668953541,3.63597466,5.890357763,0
14.12755084,973.7396898,88.29719273,5.11526684,4.183619649,26.37835292,138.5464456
8.713607947,831.077499,54.46004967,3.920933781,8.361646948,37.14005938,100.1216213
0,0,0,0.88058837,0.176718329,17.76614019,0
0,0,0,0.54161719,0.628321179,5.09630053,0
15.6971518,1010.338634,98.10719875,4.898821758,5.172466123,30.31630919,148.3628885
0,0,0,6.221003668,8.277781946,45.40542049,0
0,0,0,6.608323284,7.133583474,42.43305655,0
4.963132046,1204.751787,38.37438996,5.793177677,20.00099311,60.34992494,39.33957219
1.012691647,1391.5759,47.20000494,6.757375978,18.86663821,71.42073198,6.949310409
0,0,0,0.736150035,0.471380775,14.79641981,0
0,0,0,0.335263176,2.442355985,5.994866345,0
13.87694678,1122.924297,86.73091739,4.987675786,7.83532185,29.40971879,118.0089173
0,0,0,1.384305162,0.453500426,19.07304708,0
14.30210434,794.1814896,89.38815215,3.083223132,9.530832044,36.03685738,171.9695535
9.000299538,744.9908007,56.46993742,3.842762728,10.82667092,36.92014557,115.3658939
0,0,0,2.629617996,0.943438161,365.9379672,0
0,0,0,0.501511697,1.462126729,16.77913371,0
11.0246769,741.5218909,68.9042306,6.529001336,7.432372512,34.35947628,141.9754572
9.425953974,828.270221,58.91221234,6.043890905,4.659984961,30.55798834,108.673749
6.185439273,206.5992942,45.13985645,2.469109528,12.00265631,48.38544931,285.8993026
0.97873893,1068.081832,2.213917581,2.402811727,22.26292281,47.56815111,8.750517088
9.973390113,756.9451717,50.64520518,3.622218153,11.79552921,46.27036819,125.8200246
0,0,0,1.046190164,4.578644343,14.51122976,0
2.769420818,1035.138092,26.55408295,2.680661204,21.99598602,42.54941375,25.54830217
11.50069994,436.4891542,74.29512679,3.391048036,8.726643207,32.76199511,251.6066977
3.143934014,1318.001038,19.64068238,3.025229098,21.71228968,72.44028265,22.77870615
0,0,0,1.42122673,4.454200145,22.14012345,0
0,313.0660758,0,3.380781214,4.832975168,21.67261443,0
0,0,0,0.094443307,2.891557212,22.19605088,0
12.01324004,922.1406349,75.08275027,5.56242376,4.913138855,36.70507461,124.4040093
15.52986801,1148.638848,97.06167508,6.117885898,2.778908715,41.04740429,129.108741
10.29470466,479.6128512,74.90873735,3.226068575,9.026179528,38.05543289,204.971964
10.52440759,935.5349685,65.77754741,3.878196775,9.045526558,42.26995953,107.4259037
0,0,0,6.171807821,9.403178601,39.54941458,0
9.021433362,639.1989089,53.25081304,3.664319301,10.85968928,46.29949986,134.7754848
11.14419929,456.8248255,71.73876298,4.044557496,8.906271121,40.74328727,232.9542054
12.57011965,1120.04192,78.56324783,4.636546139,2.017527094,39.1525687,107.1708108
0,0,0,7.493534509,7.255995715,37.53172463,0
5.050927843,1273.327783,49.81866205,6.171418122,21.93927317,70.80927351,37.8793337
6.133366729,235.1135062,50.02883676,2.615987861,10.14798593,42.61185563,249.1109035
1.440962878,1180.513035,2.673617099,3.436891677,24.13065901,48.23849821,11.65610331
2.123578622,687.4771292,18.40780912,1.61426091,21.31234736,48.00021087,29.49724612
6.322458097,364.419215,42.68783459,2.920119358,11.78201326,49.41375864,165.6746544
0,0,0,6.518149488,9.637658,38.13964017,0
1.458655225,1203.658875,23.1347037,4.313114924,18.32932383,71.44663695,11.57232472
10.84320674,835.6333104,67.77004215,6.048337635,5.713288595,30.42775284,123.9120028
11.48101066,863.1046096,71.75631663,4.022996929,5.638722205,39.78379654,127.0246673
0.332294456,815.9361739,0.544696972,1.321974196,21.97549988,34.00282467,3.889003105
0,0,0,0.76354601,4.605683227,19.4218614,0
0,211.5717299,0,2.709125389,5.197703817,31.9202145,0
10.77402989,1127.252744,67.33768679,6.603410198,7.524202722,41.28719693,91.27004338
10.52154332,990.5369707,65.75964573,4.878334139,6.235222735,30.63862641,101.4332031
10.03225077,1103.700026,62.70156728,5.815464636,2.437803864,33.20087885,86.79979683
14.47898181,1192.872027,90.49363629,4.331863932,3.312238607,25.6476973,115.9085706
12.64679849,922.3806905,79.04249058,5.528127301,9.257206275,25.87693991,130.9307869
8.732878674,816.3253462,54.58049171,6.759478954,6.031563089,31.54898305,102.1563876
0,0,0,1.386539062,1.50900614,361.6278835,0
0,0,0,7.425693688,6.411094479,42.56372253,0
9.391752716,679.9346446,56.64158986,2.824830844,11.53696474,35.91045025,131.9018421
0,0,0,6.340628811,7.871026586,32.73089122,0
10.08056259,365.735932,65.53302293,4.495155619,9.135017102,40.62432668,263.2015985
2.751883314,1405.014813,46.81178316,5.970724528,19.88782628,66.930091,18.70339707
11.372974,723.4051615,71.08108753,3.329067315,3.662394662,32.08303559,150.128735
0,303.0398215,0,2.367431649,4.947607274,30.58942746,0
0,355.1679149,0,2.836476874,4.337772509,39.97360092,0
5.163686191,1218.470299,34.73599614,3.433056389,20.50266151,71.5033802,40.46842254
11.17060498,323.5341059,72.30870159,4.155812874,9.47834232,38.38680639,329.706878
9.286150309,648.7087599,57.72962612,4.300867184,11.44591575,45.97601448,136.6964791
7.340426412,380.9077213,51.95466929,3.105221348,10.88200366,46.98048321,184.0233341
7.02482667,373.1376753,51.08925374,2.67091311,10.98669519,47.33132565,179.7785584
8.127159586,804.0250676,50.79474741,5.912327363,3.583084841,28.22525921,96.52517118
0,0,0,1.946856284,3.774107535,17.96910233,0
14.14890989,1150.873121,88.43068683,3.964526333,2.776343839,39.64995476,117.3996807
15.17018936,1040.959628,94.81368348,4.348738338,2.326954489,42.86608097,139.1645109
0.328424593,869.3209815,23.64128915,2.810467711,20.68429335,35.96220889,3.607670712
0,444.4652364,0,3.987962714,7.664767489,23.48980765,0
11.85584114,450.6191998,69.85349013,4.316280048,9.465952639,44.20457307,251.2430526
0,0,0,6.712102109,7.314405751,39.69907156,0
11.44572634,1168.097216,71.5357896,3.135310971,4.73915807,27.59535176,93.56981077
0,0,0,1.782273594,2.661804416,12.8092201,0
9.287933445,771.6936203,58.04958403,3.237340871,3.188070896,37.57645979,114.9332181
7.219062244,240.8037472,54.20482645,3.753772766,12.81877102,45.19649584,286.2786283
15.47703923,1091.723626,96.73149518,3.38608395,9.876449623,36.13105483,135.3775208
0,0,0,0.25087201,2.900355541,7.66716514,0
0,0,0,7.692133637,8.364514285,38.96090497,0
0,0,0,0.380705211,3.994454829,5.500094027,0
8.284233964,911.3097731,51.77646227,6.930435514,6.073302508,25.26151122,86.80759215
13.98020582,848.0521722,87.37628635,5.387612542,5.937669115,28.18168806,157.4208947
